#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;3;SP;6479;400;5345;684;13872;326;28;102;1765
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;4;SP;2725;632;4887;1571;21602;73;44;231;1259
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;5;SP;1631;213;1073;514;5229;96;17;97;188
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;6;SP;111;30;60;72;325;9;1;2;13
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;1;TO;0;0;49;1;76;0;0;0;23
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;2;TO;6;1;48;1;39;0;1;0;25
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;3;TO;54;3;122;5;239;5;0;0;60
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;4;TO;36;5;94;9;324;2;0;0;41
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;5;TO;37;1;12;2;118;3;0;0;1
202506;60375243;ÂNCORA ADM CONS S.A.                                        ;6;TO;2;2;3;0;6;0;0;0;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;AC;1;0;5;0;35;0;0;0;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;AC;1;0;0;2;9;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;AC;2;2;7;0;41;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;AC;1;0;0;0;0;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;AC;0;0;0;0;1;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;AL;0;0;33;0;58;0;0;0;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;AL;11;2;2;2;15;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;AL;4;8;6;0;40;1;0;0;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;AL;3;0;1;1;11;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;AL;0;0;0;0;3;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;AM;2;1;55;3;195;0;0;0;15
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;AM;8;1;5;5;27;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;AM;232;168;44;82;688;2;17;2;9
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;AM;1;0;0;5;25;0;0;3;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;AM;0;0;0;2;5;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;AP;0;0;13;1;17;0;0;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;AP;6;1;86;3;48;0;0;1;26
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;AP;53;38;275;12;248;5;4;2;44
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;AP;1;0;1;0;2;0;0;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;AP;0;1;1;0;2;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;BA;60;10;258;11;651;3;1;1;36
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;BA;24;5;31;10;133;2;0;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;BA;303;48;364;35;840;17;8;4;108
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;BA;32;3;17;12;145;4;0;4;6
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;BA;13;5;7;15;38;4;2;2;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;CE;6;3;40;2;220;0;0;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;CE;7;0;1;6;24;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;CE;36;12;31;5;114;0;0;0;8
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;CE;6;2;0;3;25;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;CE;1;1;2;1;4;0;0;0;2
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;DF;6;4;31;9;196;0;1;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;DF;13;0;32;4;29;1;0;0;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;DF;78;11;46;8;159;8;2;0;11
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;DF;4;4;0;1;11;0;1;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;DF;6;1;0;3;4;0;1;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;ES;8;3;73;1;183;1;1;0;18
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;ES;8;1;2;4;26;0;0;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;ES;174;18;22;7;246;0;0;1;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;ES;4;2;3;1;5;0;1;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;ES;0;0;3;1;6;0;0;0;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;GO;30;5;246;10;648;5;2;1;40
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;GO;32;10;28;12;134;0;0;1;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;GO;101;43;165;17;502;4;1;1;28
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;GO;10;1;1;8;14;0;0;5;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;GO;5;3;3;3;24;2;1;1;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;MA;21;7;73;6;325;1;0;1;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;MA;7;0;4;1;40;0;0;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;MA;25;11;28;8;126;2;0;1;10
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;MA;8;2;1;6;19;3;1;5;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;MA;0;0;1;7;16;0;0;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;MG;76;27;305;34;1450;9;0;2;62
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;MG;57;36;15;15;175;1;1;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;MG;184;51;200;35;669;4;1;5;51
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;MG;37;6;12;12;112;2;0;4;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;MG;5;8;7;8;67;0;1;0;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;MS;11;4;61;4;346;2;0;0;11
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;MS;27;4;10;4;42;1;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;MS;11;6;49;5;109;0;0;0;7
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;MS;4;4;4;1;13;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;MS;1;0;0;1;8;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;MT;12;7;211;9;597;1;0;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;MT;35;4;58;8;194;4;0;0;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;MT;379;93;493;22;884;8;4;3;33
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;MT;8;3;1;5;20;0;0;3;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;MT;7;4;4;2;15;4;1;0;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;PA;4;0;79;7;303;0;0;0;53
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;PA;5;3;14;7;59;1;1;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;PA;27;7;63;11;194;4;0;1;10
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;PA;2;1;1;1;24;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;PA;0;0;0;1;16;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;PB;2;3;9;1;83;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;PB;0;2;0;4;9;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;PB;6;2;13;4;126;1;0;1;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;PB;2;1;1;6;21;0;0;3;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;PB;0;1;2;2;0;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;PE;11;8;78;1;156;3;0;0;58
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;PE;13;1;3;3;33;1;1;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;PE;47;11;43;12;182;2;0;0;12
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;PE;5;1;6;5;36;1;0;2;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;PE;0;0;2;4;11;0;0;2;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;PI;0;0;13;1;161;0;0;0;6
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;PI;5;2;1;0;8;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;PI;4;1;10;6;58;0;0;1;4
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;PI;0;0;2;1;11;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;PI;0;0;0;1;6;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;PR;142;81;228;47;1055;12;3;4;57
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;PR;225;51;18;24;287;8;3;0;6
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;PR;283;224;265;39;466;18;26;1;58
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;PR;41;17;8;13;33;1;1;9;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;PR;13;9;14;4;29;4;2;1;8
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;RJ;60;34;173;9;572;1;1;0;29
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;RJ;17;7;18;9;142;0;0;0;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;RJ;44;18;105;23;335;2;1;1;32
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;RJ;10;6;10;5;53;0;1;2;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;RJ;4;2;5;4;25;0;0;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;RN;1;3;25;16;193;0;2;0;11
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;RN;4;2;2;3;11;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;RN;29;8;8;48;253;0;0;0;6
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;RN;23;1;0;5;16;0;0;5;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;RN;2;2;1;4;6;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;RO;1;0;14;0;119;0;0;0;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;RO;1;1;0;3;32;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;RO;7;7;13;4;55;1;0;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;RO;1;1;0;2;6;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;RO;0;0;0;1;3;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;RR;1;0;6;0;82;0;0;0;6
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;RR;0;1;0;0;6;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;RR;4;1;3;4;15;0;0;1;3
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;RR;0;0;1;0;4;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;RR;0;1;0;0;0;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;RS;10;12;70;33;352;0;0;1;15
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;RS;10;1;3;1;45;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;RS;20;10;43;7;117;0;0;0;5
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;RS;8;3;1;0;12;0;1;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;RS;1;3;2;1;13;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;SC;58;33;117;11;377;1;2;0;33
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;SC;32;7;10;1;60;0;0;0;6
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;SC;99;21;64;13;186;0;0;1;33
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;SC;3;2;3;1;25;0;0;1;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;SC;2;2;3;1;10;1;0;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;SE;1;2;5;0;33;0;0;0;2
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;SE;0;1;1;0;14;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;SE;18;5;7;3;29;0;0;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;SE;1;0;2;0;3;0;0;0;1
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;SE;1;0;0;0;3;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;SP;2680;1259;4274;1675;26822;81;38;67;441
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;SP;538;237;291;160;2213;16;6;3;75
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;SP;3137;1288;2214;958;11638;115;62;54;597
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;SP;1003;458;290;875;3232;46;20;546;59
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;SP;154;154;188;155;775;10;7;16;54
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;1;TO;8;8;67;4;178;0;0;1;14
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;2;TO;2;1;6;4;32;0;0;0;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;3;TO;9;5;36;8;130;0;1;1;11
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;4;TO;6;0;0;2;9;0;0;2;0
202506;60732997;UNIFISA ADM NAC CONS LTDA                                   ;6;TO;2;0;10;0;4;2;0;0;11
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;AC;0;0;6;0;27;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;AC;1;0;0;1;68;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;AC;1;0;1;2;40;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;AC;0;0;2;0;0;0;0;0;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;AL;3;1;31;4;218;0;0;0;14
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;AL;1;0;2;2;98;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;AL;5;0;7;16;269;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;AL;0;0;1;0;0;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;AM;3;1;11;14;413;0;0;1;3
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;AM;22;6;145;12;604;3;2;0;35
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;AM;155;32;669;240;2479;14;5;20;229
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;AM;3;0;7;0;0;1;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;AM;0;0;6;0;4;0;0;0;6
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;AP;1;0;16;3;193;0;0;1;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;AP;1;0;8;2;76;0;0;1;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;AP;2;1;18;7;602;0;0;3;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;AP;0;0;0;0;1;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;BA;21;23;165;71;2159;1;1;9;57
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;BA;84;30;137;43;2060;1;1;1;22
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;BA;414;68;349;545;6224;7;1;50;140
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;BA;1;0;0;0;3;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;BA;0;0;7;2;22;0;0;1;7
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;CE;5;2;12;3;444;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;CE;5;2;14;4;270;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;CE;13;3;21;256;1085;1;1;17;3
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;CE;0;0;4;0;0;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;CE;0;0;7;2;11;0;0;1;4
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;DF;7;9;102;17;760;1;0;1;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;DF;8;0;15;3;257;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;DF;31;10;39;28;467;1;0;3;12
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;DF;0;0;2;0;0;0;0;0;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;ES;16;5;436;74;1497;7;2;2;260
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;ES;11;3;260;20;432;2;1;0;231
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;ES;65;11;182;54;835;27;2;5;148
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;ES;0;0;2;0;1;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;GO;3;5;65;6;476;1;0;1;31
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;GO;12;10;22;15;887;0;0;2;3
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;GO;100;29;34;105;2240;1;0;10;12
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;GO;1;0;12;0;0;1;0;0;13
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;GO;0;0;4;0;9;0;0;0;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;MA;0;0;6;5;257;0;0;1;4
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;MA;11;5;20;7;639;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;MA;112;13;29;387;2499;13;0;27;8
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;MA;0;0;0;1;2;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;MA;0;0;2;0;1;0;0;0;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;MG;102;51;1058;23;1374;2;4;6;380
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;MG;51;10;157;7;686;4;1;1;19
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;MG;516;55;2858;167;6086;64;6;14;651
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;MG;1;0;17;1;29;0;0;0;17
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;MG;2;1;24;0;7;0;0;0;18
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;MS;0;0;60;5;188;0;0;2;10
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;MS;0;2;15;9;254;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;MS;23;6;14;31;1221;0;0;3;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;MS;0;0;2;0;0;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;MS;0;0;3;0;2;0;0;0;3
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;MT;4;1;180;2;369;0;0;1;16
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;MT;5;5;30;4;317;0;0;1;4
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;MT;58;4;22;46;851;0;0;4;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;MT;3;3;0;0;50;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;MT;0;0;3;0;2;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;PA;9;7;51;12;1066;0;0;1;10
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;PA;12;3;49;26;744;0;0;2;16
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;PA;48;11;62;191;1846;0;0;10;29
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;PA;0;0;2;0;1;0;0;0;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;PB;1;0;38;3;108;0;0;1;12
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;PB;0;0;48;8;278;0;0;1;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;PB;236;10;163;70;1711;12;1;3;39
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;PB;1;0;9;0;2;0;0;0;5
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;PE;2;5;91;6;788;0;0;0;43
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;PE;8;5;31;5;421;0;0;2;3
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;PE;157;19;199;203;1890;15;1;16;83
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;PE;1;1;0;0;2;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;PE;0;0;5;2;3;0;0;1;4
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;PI;1;0;4;0;11;1;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;PI;1;0;4;1;43;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;PI;6;0;3;11;72;0;0;0;1
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;PI;2;1;0;5;3;0;0;0;0
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;6;PI;0;0;2;0;2;0;0;0;2
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;1;PR;11;11;95;15;886;4;1;2;28
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;2;PR;7;5;73;1;739;2;1;0;15
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;3;PR;17;4;30;90;565;3;0;4;8
202506;61550836;COOPERATIVA MISTA ROMA (ANTIGA JOCKEY) - PROIBIDA           ;5;PR;0;0;0;0;1;0;0;0;0
